p1.20160322	p1.20160401	p3.20160322	p3.20160401	p3.20160714	p3.20160811	p4.20160322	p4.20160401	p4.20160415	p4.20160713	p4.20160727	p5.20160322	p5.20160415	p5.20160715	p5.20160817	p6.20160322	p6.20160415	p6.20160701	p6.20160726	p7.20160322	p7.20160415	p7.20160713	p7.20160729	p8.20160720	p8.20160825
1	1.56387244426881	0.981901553285581	0.175334742802081	1.19559407146211	2.19286084162682	3.19876604615742	0.0630970581560477	0.32326043837684	0.273493186375948	0.794462108469523	1.49450438999446	0.359816442137473	0.252919316973197	0.696414928238546	0.729974868857107	0.391514149515502	0.263019344586776	0.36706971556966	0.297497046038286	0.310120071111573	0.408501725247149	0.351502797089251	0.232086409154889	0.370215601685531	0.457859789427345
2	0.280364905131033	0.100863296979189	0.214800651067728	0.162470771399682	0.0233100497588363	0.0196651963102294	0.0850590444217549	0.0572907489834336	0.0851760339302077	0.0383974781999079	0.0343107283282531	0.00157346801147073	0.00675981551007364	0.00310129245061377	0.00575631021049322	0.000728621374060072	0.00312878527146681	0.000593448885384303	0.000467527040295496	0.000191602340464647	0.000570582428778813	0.00132876874363363	0.000475901971515436	0.000696459081776321	0.00162588502879782
3	0.828406190127484	0.396480774085932	1.02231299325889	0.466275118201199	0.113798712649847	0.175155253051914	0.617317094074177	0.476795845271083	0.406070779150208	0.264264548873056	0.345411095459475	0.0106573552214631	0.0640302068286576	0.0841290652310384	0.164246124877767	0.00342260303341376	0.0724728833288742	0.0203714817382829	0.00715676007836952	0.00298619257455877	0.00764109871117194	0.0287796407791676	0.0508482952642262	0.0227877403159619	0.0407410396566271
4	5.43068881368375	3.6440077618547	6.57742089995738	5.78868391077201	4.85057527671021	6.23642340805595	3.12983525648646	3.5775602492271	3.19301979456846	3.77740524774677	4.15460915665687	2.92551438705251	2.9194784951802	4.01711824186912	4.7461444954861	1.96349079624175	3.41612760610744	3.39813687261932	1.84911140192358	1.47186581331034	1.67867703463958	4.42840746134695	2.6008555253134	3.81794359182487	5.37521112293187
5	13.5970424030849	7.72399591840317	10.3339535291076	8.33389365945246	5.16579636334857	4.7110107082007	6.9855898231415	5.88267681191138	5.60986682421481	5.38843087029255	4.47890018792678	5.38175827761053	4.73141763118996	5.42721716566115	5.92567206701092	7.26418253115875	4.76810175418759	5.46461760635521	4.64154851668954	3.50607047620098	4.12694623754711	8.80370142814698	6.48073054613412	6.37277596564803	8.45306430903554
6	4.64517077537658	0.831826895141836	2.60367438316385	1.76435031371883	0.460010038851974	0.66006464697523	2.2848711161709	1.37873085219419	0.552828284159647	0.227253646274812	0.804362627323126	0.204329651099806	0.0438761206431313	0.132470554269382	0.0909888477939942	0.00461619988960427	0.0310520886753739	0.0120524073631684	0.0101477343489778	0.00371521611388768	0.0056352367708258	0.00344610585381618	0.0126443493047255	0.00122757176284315	0.00169632048130892
7	0.0114243548516987	4.64201435011932	1.26517768764846	3.18969428016622	6.55680425812983	5.87976464700997	6.50129601425356	5.27606944037816	5.55482250028111	9.95706034392255	8.27821328757426	0.364587116715383	0.902256973181227	1.94253208406034	1.82198339317849	0.265807788243454	0.90726422896146	0.0837194527581238	0.0757273926550423	0.0591490444697816	0.25175037924614	0.295619999459799	0.0559660718502153	0.156808513836487	0.380369052423052
8	0.00725727459841519	1.95656871015078	0.8821871009432	0.129113991012807	1.00941663604282	0.577378502267478	3.32804606274405	0.643181291634662	2.20345793840684	1.81932432323301	1.3283405973067	0.0041624010015903	0.0436446861606181	0.148096010957007	0.33102787326402	0.0241116152073826	0.216200535783602	0.00931714750053356	0.00953035889833127	0.00782298336433708	0.0117939976257888	0.025165886532463	0.0050079530541009	0.0180327786713164	0.0339557577313914
9	0.00421390137972495	0.0145974860426477	0.0114334991311218	0.206504692143309	2.87731254911811	2.04675383050675	0.0035697928205743	0.156437948157002	0.404129912715567	0.740301855984772	1.15469745159797	1.80342055859119	1.55552901559198	2.18164396314831	1.41420175146636	1.28472246356473	1.61309755685093	1.33980796857267	1.20894101109435	1.07639390936349	1.42599725308677	1.16333703505124	1.10994250738105	2.21903387597015	1.47494772368758
10	0.027249895588888	44.3344127782054	15.8186572923422	16.9335104363762	7.63198828129266	9.45813052875801	35.7284363536254	24.2101441774428	29.0247740013119	19.155656215188	16.4392589739913	1.6523274130552	3.64225802717243	3.52524730948005	4.11279912461379	0.577001018392177	4.70009365235285	0.180645840710981	0.163742354958876	0.118419592862784	0.387231353469167	0.596778605084651	0.118074939917376	0.361517378908813	0.933281485014123
